"cfr.data.age1","cfr.data.age2","cfr.data.age3","cfr.data.age4","cfr.data.age5","cfr.data.agelt6"
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0.0125,0.015625,0,0,NA,0.0138888888888889
0,0.0740740740740741,0,0,NA,0.0291970802919708
0,0.0579710144927536,0,0,NA,0.0246913580246914
0,0.046875,0,0,NA,0.0193548387096774
0,0.0428571428571429,0,0,1,0.0193548387096774
0.0112359550561798,0,0,0,1,0.0065359477124183
0,0,0,0.0384615384615385,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0163934426229508,0,0,NA,0.00704225352112676
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0116279069767442,0,0,0.0666666666666667,NA,0.00689655172413793
0,0.015625,0,0,NA,0.00641025641025641
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0.0128205128205128,0,0,0,NA,0.0072992700729927
0,0,0,0,NA,0
0.0112359550561798,0,0,0,NA,0.0062111801242236
0,0,0,0.0625,NA,0
0,0,0,0,NA,0
0,0,0,0.0588235294117647,NA,0
0.0126582278481013,0,0,0.0769230769230769,NA,0.00704225352112676
0,0.0571428571428571,0,0.117647058823529,NA,0.0254777070063694
0,0.05,0,0,NA,0.0218978102189781
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0952380952380952,NA,0
0,0,0,0.1,NA,0
0,0.0147058823529412,0,0,0,0.00657894736842105
0,0.0625,0,0.0476190476190476,NA,0.0268456375838926
0,0.0588235294117647,0,0,NA,0.027027027027027
0,0.0517241379310345,0,0,NA,0.0223880597014925
0.0135135135135135,0,0,0,NA,0.00740740740740741
0,0,0,0,NA,0
0,0.0166666666666667,0,0,NA,0.00719424460431655
0,0.0172413793103448,0,0,NA,0.00735294117647059
0,0.0338983050847458,0,0,0,0.013986013986014
0.0465116279069767,0.0483870967741935,0,0,NA,0.0472972972972973
0,0.0149253731343284,0,0.0526315789473684,NA,0.00662251655629139
0,0,0,0,NA,0
0,0,0,0.0434782608695652,NA,0
0,0,0,0.0384615384615385,NA,0
0,0,0,0,NA,0
0,0,0,0.0769230769230769,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0116279069767442,0,0,0,NA,0.00662251655629139
0,0,0,0.0526315789473684,NA,0
0,0,0,0.0689655172413793,0,0
0,0,0,0,0.333333333333333,0
0.0120481927710843,0,0,0,0,0.00645161290322581
0,0,0.0294117647058824,0,NA,0
0,0.0151515151515152,0,0.0454545454545455,NA,0.00684931506849315
0,0.0547945205479452,0,0,NA,0.0248447204968944
0,0,0,0,NA,0
0.0104166666666667,0.0158730158730159,0,0,NA,0.0125786163522013
0,0,0,0,NA,0
0,0,0,0,1,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0714285714285714,0,0
0,0,0,0.157894736842105,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0.0135135135135135,0,0,0,0,0.00735294117647059
0,0,0,0.037037037037037,0,0
0,0,0,0,0,0
0,0.0185185185185185,0,0,NA,0.00746268656716418
0,0,0,0,NA,0
0,0.0161290322580645,0,0,1,0.0072463768115942
0,0,0,0,NA,0
0.025974025974026,0,0,0.0625,NA,0.0150375939849624
0,0.0178571428571429,0,0.130434782608696,NA,0.00719424460431655
0,0,0,0,NA,0
0,0,0,0.0416666666666667,NA,0
0,0.0172413793103448,0,0,NA,0.00763358778625954
0,0.0377358490566038,0,0,NA,0.0150375939849624
0,0.0597014925373134,0,0,NA,0.028169014084507
0,0.0317460317460317,0,0,NA,0.0144927536231884
0,0,0,0,0,0
0,0,0,0,NA,0
0.0104166666666667,0,0,0,NA,0.00632911392405063
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.03125,0,0,NA,0.0136986301369863
0,0,0,0,0,0
0,0,0,0,0,0
0,0.0303030303030303,0,0,NA,0.0131578947368421
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.024390243902439,0,0,0,NA,0.013986013986014
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0.0169491525423729,0,0,NA,0.0072992700729927
0,0,0,0,NA,0
0.012987012987013,0,0,0,NA,0.00769230769230769
0,0,0,0,NA,0
0.0119047619047619,0,0,0,NA,0.00684931506849315
0,0,0,0.222222222222222,NA,0
0,0,0,0.0769230769230769,NA,0
0.010989010989011,0,0,0,NA,0.00595238095238095
0,0,0,0,1,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0.0454545454545455,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0833333333333333,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0188679245283019,0,0,NA,0.0075187969924812
0,0,0,0,NA,0
0,0.0294117647058824,0,0,NA,0.0136986301369863
0,0,0,0,NA,0
0.0106382978723404,0,0,0,NA,0.00636942675159236
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0416666666666667,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0185185185185185,0,0,NA,0.00769230769230769
0,0.0754716981132075,0,0,0,0.031496062992126
0,0,0,0,NA,0
0,0.0172413793103448,0,0,NA,0.0075187969924812
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0135135135135135,0,0.0526315789473684,0,NA,0.0078125
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0111111111111111,0,0,0,NA,0.00625
0,0,0,0.0434782608695652,NA,0
0,0.0289855072463768,0,0,NA,0.0132450331125828
0.025974025974026,0.0735294117647059,0,0,NA,0.0482758620689655
0.0123456790123457,0.0428571428571429,0,0.0476190476190476,NA,0.0264900662251656
0.0106382978723404,0,0,0.0416666666666667,NA,0.00598802395209581
0,0,0,0.0588235294117647,NA,0
0,0,0,0,NA,0
0,0.0135135135135135,0,0,NA,0.00578034682080925
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.010989010989011,0,0,0,NA,0.00606060606060606
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0114942528735632,0,0,0,1,0.0065359477124183
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.051948051948052,0,0,NA,0.0227272727272727
0,0.015625,0,0.0625,NA,0.00694444444444444
0,0.0169491525423729,0,0,0,0.00735294117647059
0,0,0,0,NA,0
0,0.0181818181818182,0,0,NA,0.00775193798449612
0,0,0,0.0625,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0112359550561798,0,0,0,NA,0.00694444444444444
0,0.028169014084507,0,0.1,NA,0.0125786163522013
0,0,0,0,NA,0
0,0.0434782608695652,0,0,NA,0.0191082802547771
0,0.0273972602739726,0,0.1,NA,0.0121951219512195
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0108695652173913,0,0,0,NA,0.00662251655629139
0.0240963855421687,0,0,0.0476190476190476,NA,0.0132450331125828
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0142857142857143,0,0,NA,0.00641025641025641
0,0.0158730158730159,0,0,NA,0.00671140939597315
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.04,0,0
0,0,0,0.0769230769230769,NA,0
0.0133333333333333,0,0,0.111111111111111,NA,0.00813008130081301
0,0.0192307692307692,0,0,NA,0.00806451612903226
0,0,0,0.125,NA,0
0.0135135135135135,0,0,0,NA,0.00833333333333333
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0153846153846154,0,0,NA,0.00684931506849315
0,0.0597014925373134,0,0,0,0.0266666666666667
0,0.03125,0,0.0416666666666667,NA,0.0148148148148148
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0.129032258064516,NA,0
0,0,0,0.0555555555555556,NA,0
0,0,0,0,NA,0
0,0.0178571428571429,0,0,NA,0.00746268656716418
0,0,0,0,NA,0
0,0,0,0.181818181818182,NA,0
0,0,0,0.103448275862069,NA,0
0,0,0,0.037037037037037,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0161290322580645,0,0,NA,0.00680272108843537
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0.05,0,NA,0
0,0,0.0588235294117647,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0571428571428571,0,0,NA,0.0266666666666667
0.0135135135135135,0.0754716981132075,0,0,NA,0.0393700787401575
0.0240963855421687,0.0597014925373134,0,0,0,0.04
0,0.078125,0,0,NA,0.033112582781457
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0163934426229508,0,0.0588235294117647,NA,0.00746268656716418
0,0.0422535211267606,0,0,NA,0.0193548387096774
0,0.0579710144927536,0,0,NA,0.0246913580246914
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.111111111111111,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0454545454545455,NA,0
0.012987012987013,0,0,0,NA,0.0072463768115942
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0175438596491228,0,0.0833333333333333,NA,0.00740740740740741
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.136363636363636,NA,0
0,0,0,0.15,NA,0
0,0,0,0.125,NA,0
0,0.0704225352112676,0,0.142857142857143,0,0.0347222222222222
0,0,0,0,NA,0
0,0,0,0.105263157894737,NA,0
0,0.0350877192982456,0,0.0625,NA,0.0141843971631206
0,0,0,0,0,0
0.012987012987013,0,0,0,0,0.0072992700729927
0.0128205128205128,0,0,0,NA,0.00757575757575758
0,0,0,0,NA,0
0.010752688172043,0,0,0,NA,0.00680272108843537
0,0,0,0,NA,0
0.0246913580246914,0,0,0,1,0.0140845070422535
0,0,0,0,NA,0
0,0.0175438596491228,0,0,NA,0.0072992700729927
0,0,0.0625,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0166666666666667,0.0454545454545455,0,NA,0.0075187969924812
0.0125,0,0,0,NA,0.00746268656716418
0.0123456790123457,0,0,0,NA,0.00689655172413793
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0684931506849315,0,0,0,0.0337837837837838
0,0.0625,0,0,NA,0.0264900662251656
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0714285714285714,0,0,NA,0.031055900621118
0,0,0,0,NA,0
0.0128205128205128,0,0,0,0,0.00689655172413793
0,0,0,0,NA,0
0,0,0,0,NA,0
0.012987012987013,0.0547945205479452,0,0,NA,0.0333333333333333
0,0.0317460317460317,0,0.125,NA,0.015748031496063
0,0.0476190476190476,0,0,NA,0.0212765957446809
0.012987012987013,0,0,0,NA,0.0072463768115942
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0161290322580645,0,0.117647058823529,NA,0.00609756097560976
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0161290322580645,0,0,NA,0.00714285714285714
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0289855072463768,0,0,NA,0.0127388535031847
0,0,0,0,NA,0
0,0,0,0.05,NA,0
0,0.0158730158730159,0,0,NA,0.00694444444444444
0,0,0,0,NA,0
0,0,0,0.0740740740740741,NA,0
0,0,0,0.0357142857142857,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0.0416666666666667,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0185185185185185,0,0,0,0.00746268656716418
0,0,0,0,NA,0
0,0.0571428571428571,0,0,NA,0.0256410256410256
0.0125,0.0153846153846154,0,0.0434782608695652,NA,0.0137931034482759
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0735294117647059,0,0,0,0.0328947368421053
0,0.0625,0,0,NA,0.027972027972028
0,0.0571428571428571,0,0,NA,0.0283687943262411
0,0.0555555555555556,0,0,NA,0.025974025974026
0,0,0,0.05,NA,0
0,0.0166666666666667,0,0,NA,0.00714285714285714
0,0,0,0,NA,0
0,0,0,0.117647058823529,0,0
0,0,0,0.0689655172413793,NA,0
0.0120481927710843,0,0,0.0666666666666667,NA,0.00684931506849315
0,0,0,0,0,0
0,0,0,0.0384615384615385,NA,0
0,0,0.0454545454545455,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0526315789473684,NA,0
0,0,0,0,NA,0
0,0.046875,0,0,NA,0.02
0,0.0175438596491228,0,0,NA,0.00763358778625954
0.0128205128205128,0,0,0,NA,0.00675675675675676
0.0120481927710843,0,0,0,NA,0.00719424460431655
0.0119047619047619,0,0,0,NA,0.0072992700729927
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0.0153846153846154,0,0.0769230769230769,NA,0.00645161290322581
0,0,0,0,NA,0
0,0,0,0,0,0
0.0333333333333333,0.015625,0,0.0333333333333333,0,0.025974025974026
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.08,NA,0
0.0131578947368421,0.0166666666666667,0,0,NA,0.0147058823529412
0,0,0,0.05,NA,0
0,0,0,0.105263157894737,0,0
0,0,0,0.1,NA,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0.0666666666666667,0,NA,0
0.0126582278481013,0,0,0.0476190476190476,NA,0.00735294117647059
0,0,0,0,NA,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0.0555555555555556,NA,0
0,0,0,0.0625,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0158730158730159,0,0,NA,0.00657894736842105
0,0,0,0,NA,0
0,0,0,0,0,0
0,0.0178571428571429,0,0.0454545454545455,NA,0.0075187969924812
0,0,0,0.04,NA,0
0,0,0,0.0689655172413793,0,0
0,0,0,0.125,0,0
0.0138888888888889,0,0,0,0,0.00806451612903226
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0.0701754385964912,0,0,NA,0.0307692307692308
0.0126582278481013,0,0,0,NA,0.00757575757575758
0.0126582278481013,0,0.0588235294117647,0,NA,0.00735294117647059
0,0,0,0,NA,0
0,0,0,0.0526315789473684,NA,0
0,0,0,0.0555555555555556,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0238095238095238,0.0161290322580645,0,0.0909090909090909,NA,0.0205479452054795
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,1,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.153846153846154,NA,0
0,0,0,0.05,NA,0
0,0.0181818181818182,0,0,NA,0.00763358778625954
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,1,0
0,0,0,0,1,0
0.032258064516129,0,0,0,NA,0.0189873417721519
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.032258064516129,0,0,NA,0.0135135135135135
0,0,0,0,NA,0
0.0117647058823529,0,0,0,NA,0.00657894736842105
0,0,0,0.04,NA,0
0,0,0,0,NA,0
0,0,0,0.0952380952380952,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0161290322580645,0,0,NA,0.00704225352112676
0.0116279069767442,0,0,0,NA,0.00699300699300699
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,1,0
0,0,0,0,NA,0
0,0.0277777777777778,0,0,NA,0.012987012987013
0,0,0,0.0434782608695652,NA,0
0,0,0,0.2,NA,0
0,0,0,0.1,NA,0
0,0.0307692307692308,0,0.1,NA,0.0140845070422535
0,0,0,0,0,0
0,0,0,0,NA,0
0,0.0571428571428571,0.0909090909090909,0,NA,0.0263157894736842
0,0.0149253731343284,0,0,NA,0.00666666666666667
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0147058823529412,0,0,NA,0.00598802395209581
0,0,0,0,NA,0
0,0.0142857142857143,0,0,NA,0.0062111801242236
0,0.05,0,0,NA,0.0206896551724138
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0108695652173913,0,0,0,NA,0.00628930817610063
0,0,0.0666666666666667,0,NA,0
0,0,0,0,NA,0
0.010752688172043,0,0,0,NA,0.00588235294117647
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.01,0,0,0,NA,0.00609756097560976
0,0.0163934426229508,0,0,NA,0.00746268656716418
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0641025641025641,0,0,NA,0.0297619047619048
0,0.0746268656716418,0,0,NA,0.0308641975308642
0,0.0857142857142857,0,0,NA,0.037037037037037
0,0,0,0,NA,0
0,0,0,0.0434782608695652,NA,0
0,0,0,0.0384615384615385,NA,0
0,0,0,0.04,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0526315789473684,NA,0
0,0,0,0.0555555555555556,NA,0
0,0.0819672131147541,0,0,NA,0.0344827586206897
0,0.0266666666666667,0,0,NA,0.012987012987013
0.0114942528735632,0.0909090909090909,0,0,NA,0.0487804878048781
0,0.0675675675675676,0,0,NA,0.0301204819277108
0,0.05,0,0.0625,NA,0.024390243902439
0,0.027027027027027,0,0,NA,0.0124223602484472
0,0.0491803278688525,0,0,NA,0.0208333333333333
0,0.028169014084507,0,0.0476190476190476,NA,0.0125786163522013
0,0.0307692307692308,0.105263157894737,0,NA,0.013986013986014
0.0120481927710843,0,0,0,NA,0.00680272108843537
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0298507462686567,0,0,NA,0.0136986301369863
0,0,0,0,0,0
0,0.0338983050847458,0,0,NA,0.0143884892086331
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0144927536231884,0,0,0,0.0065359477124183
0.0128205128205128,0,0,0.0384615384615385,NA,0.00709219858156028
0,0,0,0.0526315789473684,NA,0
0,0,0,0.037037037037037,NA,0
0.0142857142857143,0,0,0,NA,0.00813008130081301
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0119047619047619,0,0,0,NA,0.00714285714285714
0,0,0,0,NA,0
0,0.0547945205479452,0,0,NA,0.0236686390532544
0,0,0,0.130434782608696,NA,0
0.01,0,0,0,NA,0.00595238095238095
0,0.0307692307692308,0,0,0,0.0137931034482759
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0163934426229508,0,0,NA,0.00704225352112676
0,0,0,0,0,0
0.036144578313253,0,0,0,NA,0.0194805194805195
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0333333333333333,NA,0
0,0,0,0,0,0
0.0352941176470588,0,0,0,0,0.0211267605633803
0,0,0,0,NA,0
0,0,0,0.0882352941176471,NA,0
0,0,0,0.04,0,0
0,0,0,0.0476190476190476,NA,0
0,0.0151515151515152,0,0.0625,NA,0.00649350649350649
0,0.0491803278688525,0,0,0,0.0202702702702703
0,0.0344827586206897,0,0,NA,0.013986013986014
0,0,0,0,NA,0
0,0.037037037037037,0.0526315789473684,0,NA,0.0147058823529412
0,0.0140845070422535,0,0,NA,0.00649350649350649
0,0,0,0,NA,0
0,0.0333333333333333,0,0,0,0.0135135135135135
0,0,0,0.04,NA,0
0,0.0161290322580645,0,0,NA,0.00645161290322581
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0.0277777777777778,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,1,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0.166666666666667,0,0
0,0.0441176470588235,0,0,0,0.0204081632653061
0,0.072463768115942,0.0454545454545455,0.136363636363636,0,0.0316455696202532
0,0.0909090909090909,0,0,NA,0.0434782608695652
0,0.10126582278481,0,0,NA,0.0509554140127389
0,0.0666666666666667,0,0,NA,0.029585798816568
0,0.101449275362319,0,0,NA,0.0432098765432099
0,0.0476190476190476,0,0,NA,0.0181818181818182
0,0.0138888888888889,0,0,0,0.00613496932515337
0,0.0422535211267606,0,0,NA,0.0196078431372549
0,0.0547945205479452,0,0,NA,0.0258064516129032
0,0.0606060606060606,0,0.0740740740740741,NA,0.0277777777777778
0,0.0897435897435897,0,0.137931034482759,NA,0.0440251572327044
0,0.1,0,0,NA,0.0476190476190476
0,0.0819672131147541,0,0,NA,0.034965034965035
0,0.0606060606060606,0,0,NA,0.027027027027027
0,0.0645161290322581,0,0.0454545454545455,NA,0.0305343511450382
0,0.0597014925373134,0,0,NA,0.027027027027027
0,0,0,0,NA,0
0.021505376344086,0,0,0,NA,0.0130718954248366
0,0,0,0.0769230769230769,NA,0
0.0126582278481013,0,0,0,NA,0.00714285714285714
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.03125,0,0,NA,0.0137931034482759
0,0.0869565217391304,0,0,NA,0.038961038961039
0,0.0136986301369863,0,0.0416666666666667,NA,0.00602409638554217
0,0,0,0.148148148148148,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0253164556962025,0,0,0,NA,0.0135135135135135
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0.0909090909090909,0,NA,0
0,0,0,0,NA,0
0.0120481927710843,0,0,0,NA,0.00662251655629139
0,0,0,0,NA,0
0,0.0357142857142857,0,0,NA,0.0141843971631206
0,0.0461538461538462,0,0.037037037037037,NA,0.0204081632653061
0,0.0338983050847458,0,0,NA,0.0141843971631206
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0161290322580645,0,0,NA,0.00684931506849315
0,0.0606060606060606,0,0,NA,0.0277777777777778
0,0.0588235294117647,0,0,0,0.0272108843537415
0,0.0684931506849315,0,0,NA,0.0318471337579618
0.0112359550561798,0.0597014925373134,0,0,NA,0.032051282051282
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0882352941176471,0,0,NA,0.0416666666666667
0,0.0307692307692308,0,0,NA,0.0136986301369863
0.0126582278481013,0,0,0,NA,0.0072463768115942
0,0,0,0.08,NA,0
0,0,0,0.0869565217391304,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0101010101010101,0,0,0,NA,0.00606060606060606
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0416666666666667,NA,0
0,0,0,0,NA,0
0,0,0,0.0434782608695652,NA,0
0,0,0,0,1,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0476190476190476,NA,0
0,0.0563380281690141,0,0,NA,0.0273972602739726
0,0.072463768115942,0.0769230769230769,0,NA,0.0335570469798658
0.0103092783505155,0,0,0,NA,0.00645161290322581
0,0.0338983050847458,0,0,NA,0.0145985401459854
0,0.0140845070422535,0,0,NA,0.00641025641025641
0,0.0571428571428571,0,0,NA,0.0248447204968944
0,0.037037037037037,0,0,NA,0.0169491525423729
0.0119047619047619,0,0,0.0416666666666667,NA,0.0062111801242236
0.0108695652173913,0,0,0.0952380952380952,NA,0.0065359477124183
0,0,0,0.0869565217391304,NA,0
0,0.0422535211267606,0,0,NA,0.0189873417721519
0,0,0,0,NA,0
0,0.0273972602739726,0,0.04,0,0.0119047619047619
0,0,0,0,NA,0
0,0,0,0.0588235294117647,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0350877192982456,0.0625,0,NA,0.0137931034482759
0,0,0,0.0952380952380952,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,1,0
0.0126582278481013,0,0,0.0454545454545455,NA,0.00645161290322581
0.0113636363636364,0,0,0.08,0,0.00617283950617284
0,0,0,0,NA,0
0,0.0140845070422535,0,0,NA,0.00617283950617284
0,0,0.0476190476190476,0,NA,0
0,0,0,0,NA,0
0.010989010989011,0.0476190476190476,0,0,NA,0.025974025974026
0,0.0163934426229508,0,0,NA,0.00662251655629139
0,0.0178571428571429,0,0,NA,0.00704225352112676
0,0.0967741935483871,0,0,NA,0.0413793103448276
0,0.0735294117647059,0,0,0,0.033112582781457
0,0.0579710144927536,0,0,0,0.0251572327044025
0,0,0,0,NA,0
0,0.0727272727272727,0,0.1875,NA,0.032
0,0.0645161290322581,0,0,NA,0.0291970802919708
0,0.0793650793650794,0,0,NA,0.0357142857142857
0,0.0434782608695652,0,0,NA,0.0201342281879195
0,0.0158730158730159,0,0,NA,0.00694444444444444
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,1,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0.0454545454545455,0,NA,0
0,0.0144927536231884,0,0,NA,0.00636942675159236
0,0,0,0,NA,0
0,0.0428571428571429,0,0,NA,0.0188679245283019
0,0,0,0,NA,0
0,0,0,0.037037037037037,NA,0
0,0,0,0,0,0
0,0,0.0434782608695652,0.04,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0789473684210526,0,0,NA,0.0357142857142857
